# {"exp_name": "ShowImages", "audio_controller": null, "response_device": null, "stim_rms": 0.01, "stim_fs": 24414, "stim_db": 65, "noise_db": 45, "output_dir": "data", "window_size": null, "screen_num": null, "full_screen": true, "force_quit": ["lctrl", "rctrl"], "participant": "ttt", "monitor": null, "trigger_controller": null, "session": "1", "check_rms": "windowed", "suppress_resamp": false, "version": "dev", "enable_video": false, "verbose": null, "date": "2019-01-09 12_05_31.687140", "file": "/home/sjjoo/git/SSWEF/expcode/r21_event_related.py", "version_used": "2.0.0.dev0+4c31ad2"}
timestamp	event	value
71.1711261272	flip	71.1711230278
71.2044830322	flip	71.2044801712
71.2427241802	flip	71.2427210808
71.271572113	flip	71.2715690136
71.3045771122	flip	71.3045752048
71.3379142284	flip	71.337911129
71.3712382317	flip	71.3712351322
71.3713800907	dotcolorFix	c
71.4045622349	flip	71.4045600891
71.4379172325	flip	71.4379141331
71.4712371826	flip	71.4712340832
71.5045721531	flip	71.5045690536
71.5378980637	flip	71.5378952026
71.5712480545	flip	71.5712451935
71.6045730114	flip	71.6045701504
71.6379110813	flip	71.6379082203
71.6712350845	flip	71.6712322235
71.704567194	flip	71.7045650482
71.7378971577	flip	71.7378940582
71.7380402088	dotcolorFix	y
71.771241188	flip	71.7712380886
71.8045740128	flip	71.8045711517
71.837895155	flip	71.8378920555
71.8712370396	flip	71.8712341785
71.9044981003	flip	71.9044950008
71.9381051064	flip	71.9381020069
71.9711380005	flip	71.9711360931
72.0044732094	flip	72.0044701099
72.0378131866	flip	72.0378100872
72.0711672306	flip	72.0711641312
72.1044881344	flip	72.1044850349
72.1378121376	flip	72.1378090382
72.1711211205	flip	72.171118021
72.2045550346	flip	72.2045521736
72.2378921509	flip	72.2378890514
72.2712371349	flip	72.2712340355
72.3045611382	flip	72.3045580387
72.3378930092	flip	72.3378901482
72.3380360603	dotcolorFix	c
72.3712310791	flip	72.3712282181
72.404556036	flip	72.404553175
72.4378960133	flip	72.4378931522
72.4712250233	flip	72.4712221622
72.5045661926	flip	72.5045630932
72.5379011631	flip	72.5378980637
72.5712380409	flip	72.5712351799
72.6045660973	flip	72.6045629978
72.6378991604	flip	72.6378960609
72.6712291241	flip	72.6712260246
72.7045660019	flip	72.7045612335
72.7047271729	imnumber	35
72.7047691345	imtype	2
72.7378849983	flip	72.7378821373
72.771241188	flip	72.7712380886
72.8045761585	flip	72.8045730591
72.804721117	dotcolorFix	b
72.8379151821	flip	72.8379130363
72.8712382317	flip	72.8712351322
72.9045031071	flip	72.9045000076
72.9378230572	flip	72.9378201962
72.9711520672	flip	72.9711492062
73.004486084	flip	73.004483223
73.037812233	flip	73.0378091335
73.0711801052	flip	73.0711770058
73.1045341492	flip	73.1045310497
73.1378991604	flip	73.1378960609
73.1712181568	flip	73.1712150574
73.2045750618	flip	73.2045722008
73.2426700592	flip	73.2426671982
73.2428181171	dotcolorFix	g
73.2715852261	flip	73.2715821266
73.3045711517	flip	73.3045680523
73.3379070759	flip	73.3379042149
73.3712391853	flip	73.3712370396
73.4045631886	flip	73.4045610428
73.4379022121	flip	73.4378991127
73.4712281227	flip	73.4712262154
73.5045740604	flip	73.5045711994
73.5379090309	flip	73.5379061699
73.571239233	flip	73.5712361336
73.6045751572	flip	73.6045720577
73.6378931999	flip	73.6378901005
73.6712200642	flip	73.6712172031
73.7045731544	flip	73.704570055
73.7047171593	dotcolorFix	y
73.737899065	flip	73.737896204
73.771228075	flip	73.771225214
73.8045620918	flip	73.8045592308
73.8379011154	flip	73.8378992081
73.8712420464	flip	73.8712391853
73.9044950008	flip	73.9044930935
73.9378111362	flip	73.9378092289
73.9711401463	flip	73.9711380005
74.0044810772	flip	74.0044782162
74.0378031731	flip	74.0378000736
74.0711610317	flip	74.0711581707
74.1045660973	flip	74.1045629978
74.1378960609	flip	74.1378941536
74.1712040901	flip	74.1712012291
74.2045681477	flip	74.2045650482
74.2047121525	dotcolorFix	c
74.2379000187	flip	74.2378971577
74.2711620331	flip	74.2711591721
74.3044631481	flip	74.3044600487
74.3378050327	flip	74.3378031254
74.371224165	flip	74.3712210655
74.4045600891	flip	74.4045572281
74.4378900528	flip	74.4378871918
74.4712131023	flip	74.4712100029
74.5045571327	flip	74.5045540333
74.5378911495	flip	74.5378880501
74.5712220669	flip	74.5712201595
74.6045541763	flip	74.6045510769
74.6378881931	flip	74.6378850937
74.6712071896	flip	74.6712040901
74.7045581341	flip	74.7045531273
74.7378761768	flip	74.7378740311
74.7712070942	flip	74.7712051868
74.804554224	flip	74.8045511246
74.804693222	dotcolorFix	g
74.8378732204	flip	74.837870121
74.8712182045	flip	74.8712151051
74.904487133	flip	74.9044840336
74.9378011227	flip	74.9377980232
74.9711000919	flip	74.9710972309
75.0044741631	flip	75.0044710636
75.0377821922	flip	75.0377790928
75.0711550713	flip	75.0711522102
75.1044821739	flip	75.1044790745
75.1045701504	imnumber	43
75.1046061516	imtype	1
75.1377971172	flip	75.1377940178
75.1710910797	flip	75.1710882187
75.2044591904	flip	75.2044560909
75.2378680706	flip	75.2378652096
75.2712042332	flip	75.2712020874
75.2713479996	dotcolorFix	r
75.304527998	flip	75.3045251369
75.3378791809	flip	75.3378760815
75.371183157	flip	75.3711810112
75.404540062	flip	75.4045372009
75.4378721714	flip	75.437869072
75.4711952209	flip	75.4711921215
75.5045311451	flip	75.5045280457
75.5378701687	flip	75.5378670692
75.5712060928	flip	75.5712032318
75.6045341492	flip	75.6045310497
75.6378700733	flip	75.6378672123
75.6712040901	flip	75.6712021828
75.7045450211	flip	75.70454216
75.73787117	flip	75.7378690243
75.7712051868	flip	75.7712020874
75.8045430183	flip	75.8045401573
75.8046870232	dotcolorFix	b
75.8378300667	flip	75.8378272057
75.8712022305	flip	75.871199131
75.9045271873	flip	75.9045240879
75.9378662109	flip	75.9378631115
75.9712021351	flip	75.9711990356
76.0045380592	flip	76.0045351982
76.0378341675	flip	76.037831068
76.071198225	flip	76.0711960793
76.1045331955	flip	76.1045310497
76.1378610134	flip	76.1378591061
76.1711800098	flip	76.1711781025
76.2045340538	flip	76.2045311928
76.2378311157	flip	76.2378292084
76.2711830139	flip	76.2711801529
76.3045301437	flip	76.3045270443
76.3378551006	flip	76.3378520012
76.3379981518	dotcolorFix	c
76.3712041378	flip	76.3712010384
76.4045381546	flip	76.4045350552
76.4378380775	flip	76.4378352165
76.4711890221	flip	76.471186161
76.5045289993	flip	76.5045261383
76.5378570557	flip	76.5378541946
76.5711860657	flip	76.5711832047
76.6045320034	flip	76.6045291424
76.6378650665	flip	76.6378622055
76.6711921692	flip	76.6711890697
76.7045280933	flip	76.7045252323
76.7378501892	flip	76.7378470898
76.7711930275	flip	76.7711901665
76.8045330048	flip	76.8045301437
76.8378472328	flip	76.8378441334
76.8379909992	dotcolorFix	r
76.8711900711	flip	76.8711881638
76.9045212269	flip	76.9045181274
76.9378540516	flip	76.9378511906
76.9711940289	flip	76.9711911678
77.0045211315	flip	77.0045180321
77.037856102	flip	77.0378530025
77.0711810589	flip	77.0711781979
77.104527235	flip	77.1045241356
77.137843132	flip	77.1378412247
77.1711652279	flip	77.1711630821
77.2045180798	flip	77.2045152187
77.2046642303	dotcolorFix	y
77.2378561497	flip	77.2378540039
77.2711920738	flip	77.2711892128
77.3045120239	flip	77.3045091629
77.337854147	flip	77.3378510475
77.3711910248	flip	77.3711881638
77.4045240879	flip	77.4045221806
77.4378550053	flip	77.4378530979
77.471186161	flip	77.4711830616
77.5045092106	flip	77.5045061111
77.5045981407	imnumber	70
77.5046310425	imtype	3
77.5378491879	flip	77.5378460884
77.5711910725	flip	77.5711882114
77.6045460701	flip	77.6045432091
77.6378700733	flip	77.6378672123
77.6712121964	flip	77.6712090969
77.7045390606	flip	77.7045361996
77.7378702164	flip	77.7378671169
77.7711920738	flip	77.7711892128
77.771335125	dotcolorFix	b
77.8045461178	flip	77.8045430183
77.8378520012	flip	77.8378500938
77.8711981773	flip	77.8711950779
77.9045450687	flip	77.9045422077
77.9378581047	flip	77.9378550053
77.9712011814	flip	77.971198082
78.0045502186	flip	78.0045471191
78.0378730297	flip	78.0378711224
78.0711951256	flip	78.0711920261
78.1045510769	flip	78.1045482159
78.1378600597	flip	78.1378571987
78.1711821556	flip	78.1711790562
78.2045350075	flip	78.2045321465
78.23787117	flip	78.2378680706
78.2711992264	flip	78.2711970806
78.2713410854	dotcolorFix	g
78.3045501709	flip	78.3045470715
78.3378670216	flip	78.3378641605
78.3711760044	flip	78.3711731434
78.4045431614	flip	78.404540062
78.4378521442	flip	78.4378490448
78.4711871147	flip	78.4711840153
78.5045330524	flip	78.5045301914
78.5378601551	flip	78.5378580093
78.5711681843	flip	78.5711660385
78.604542017	flip	78.604539156
78.6378471851	flip	78.6378440857
78.6711981297	flip	78.6711962223
78.7045240402	flip	78.7045211792
78.7378411293	flip	78.7378380299
78.7711720467	flip	78.7711691856
78.7713150978	dotcolorFix	b
78.8045291901	flip	78.8045260906
78.8378500938	flip	78.8378472328
78.8711972237	flip	78.8711941242
78.9045300484	flip	78.9045271873
78.9378631115	flip	78.9378600121
78.9712121487	flip	78.9712030888
79.0045411587	flip	79.0045380592
79.0378460884	flip	79.0378432274
79.0711920261	flip	79.0711891651
79.1045320034	flip	79.1045291424
79.1378481388	flip	79.1378450394
79.1711621284	flip	79.171159029
79.2045252323	flip	79.2045230865
79.2378602028	flip	79.2378571033
79.2711820602	flip	79.2711801529
79.3045270443	flip	79.3045241833
79.3378520012	flip	79.3378472328
79.337996006	dotcolorFix	r
79.3711760044	flip	79.3711740971
79.4045290947	flip	79.4045262337
79.4378550053	flip	79.4378521442
79.471186161	flip	79.4711830616
79.5045251846	flip	79.5045220852
79.5378451347	flip	79.5378420353
79.5711951256	flip	79.5711920261
79.6045222282	flip	79.6045191288
79.6378462315	flip	79.6378440857
79.6711711884	flip	79.6711680889
79.7045211792	flip	79.7045190334
79.737839222	flip	79.7378361225
79.7711651325	flip	79.7711620331
79.8045201302	flip	79.8045170307
79.804664135	dotcolorFix	c
79.8378472328	flip	79.8378450871
79.871183157	flip	79.8711800575
79.9045090675	flip	79.9045062065
79.904597044	imnumber	132
79.9046311378	imtype	2
79.9381182194	flip	79.9381160736
79.9711620808	flip	79.9711601734
80.004499197	flip	80.0044960976
80.0378270149	flip	80.0378241539
80.0711591244	flip	80.0711560249
80.1044931412	flip	80.1044900417
80.1378149986	flip	80.1378121376
80.1711480618	flip	80.1711452007
80.2044901848	flip	80.2044870853
80.2378261089	flip	80.2378230095
80.2711470127	flip	80.2711441517
80.2712900639	dotcolorFix	r
80.3045082092	flip	80.3045051098
80.3378231525	flip	80.3378200531
80.3711531162	flip	80.3711512089
80.4044950008	flip	80.4044921398
80.4378371239	flip	80.4378340244
80.4711511135	flip	80.4711480141
80.5044941902	flip	80.5044910908
80.5378141403	flip	80.5378110409
80.5711550713	flip	80.5711522102
80.6045031548	flip	80.6045000553
80.6377902031	flip	80.6377880573
80.671156168	flip	80.6711530685
80.7044892311	flip	80.7044861317
80.7046370506	dotcolorFix	y
80.7378060818	flip	80.737801075
80.7711541653	flip	80.7711482048
80.8044970036	flip	80.8044922352
80.8377790451	flip	80.8377740383
80.8711562157	flip	80.8711512089
80.9044520855	flip	80.904446125
80.9378371239	flip	80.9378330708
80.9711761475	flip	80.9711720943
81.0045201778	flip	81.0045161247
81.037771225	flip	81.0377671719
81.0711421967	flip	81.0711381435
81.1044991016	flip	81.1044950485
81.1378002167	flip	81.1377971172
81.1711421013	flip	81.1711390018
81.2044701576	flip	81.2044661045
81.237817049	flip	81.237814188
81.271130085	flip	81.2711260319
81.3044872284	flip	81.304484129
81.3378050327	flip	81.3378021717
81.3711371422	flip	81.3711340427
81.3712952137	dotcolorFix	r
81.4044940472	flip	81.4044902325
81.4378130436	flip	81.4378101826
81.4711461067	flip	81.4711430073
81.5044851303	flip	81.5044820309
81.5377991199	flip	81.5377960205
81.5711221695	flip	81.5711190701
81.6044821739	flip	81.6044790745
81.6377971172	flip	81.6377940178
81.671131134	flip	81.6711280346
81.7044820786	flip	81.7044792175
81.737817049	flip	81.737814188
81.7711381912	flip	81.7711350918
81.8044741154	flip	81.8044700623
81.8046321869	dotcolorFix	g
81.8377890587	flip	81.8377861977
81.8711361885	flip	81.8711330891
81.904430151	flip	81.9044270515
81.9378070831	flip	81.93780303
81.9711370468	flip	81.9711341858
82.0044782162	flip	82.0044751167
82.0378010273	flip	82.0377981663
82.0711250305	flip	82.0711221695
82.1044750214	flip	82.1044712067
82.1378080845	flip	82.1378052235
82.1711411476	flip	82.1711380482
82.2044870853	flip	82.2044842243
82.2046430111	dotcolorFix	b
82.2378132343	flip	82.2378101349
82.2711360455	flip	82.2711331844
82.3044710159	flip	82.3044681549
82.3045670986	imnumber	89
82.3046040535	imtype	1
82.3378071785	flip	82.3378040791
82.3711740971	flip	82.3711709976
82.4044981003	flip	82.4044950008
82.4378421307	flip	82.4378380775
82.4711670876	flip	82.4711642265
82.5045261383	flip	82.5045220852
82.5378351212	flip	82.5378320217
82.571169138	flip	82.5711660385
82.6045150757	flip	82.6045122147
82.6378340721	flip	82.6378312111
82.6711630821	flip	82.6711602211
82.7044980526	flip	82.7044951916
82.7378220558	flip	82.7378191948
82.7711691856	flip	82.7711660862
82.8045201302	flip	82.8045170307
82.8378360271	flip	82.8378331661
82.8711721897	flip	82.8711690903
82.8713300228	dotcolorFix	r
82.9044501781	flip	82.9044470787
82.937828064	flip	82.9378252029
82.9711611271	flip	82.971157074
83.0045151711	flip	83.0045120716
83.0378291607	flip	83.0378251076
83.0711631775	flip	83.071160078
83.1045072079	flip	83.1045041084
83.1378250122	flip	83.1378211975
83.171172142	flip	83.1711680889
83.2045001984	flip	83.2044970989
83.2046570778	dotcolorFix	g
83.2378292084	flip	83.2378261089
83.2711691856	flip	83.2711660862
83.3045070171	flip	83.3045041561
83.3378250599	flip	83.3378221989
83.3711662292	flip	83.3711631298
83.4044971466	flip	83.4044940472
83.4378290176	flip	83.4378261566
83.4711580276	flip	83.4711551666
83.504499197	flip	83.5044960976
83.5378260612	flip	83.5378232002
83.5711672306	flip	83.5711641312
83.6044931412	flip	83.6044900417
83.6378221512	flip	83.6378190517
83.671156168	flip	83.6711521149
83.7045030594	flip	83.7044990063
83.7378261089	flip	83.7378230095
83.7711601257	flip	83.7711570263
83.7713081837	dotcolorFix	c
83.8045032024	flip	83.804500103
83.837813139	flip	83.8378100395
83.8711650372	flip	83.8711621761
83.904433012	flip	83.904430151
83.9378120899	flip	83.9378092289
83.9711310863	flip	83.9711282253
84.0044870377	flip	84.0044841766
84.0378181934	flip	84.037815094
84.0711321831	flip	84.0711290836
84.1044950485	flip	84.1044921875
84.1378080845	flip	84.1378052235
84.1711580753	flip	84.1711552143
84.2044892311	flip	84.2044861317
84.2046310902	dotcolorFix	r
84.2378101349	flip	84.2378070354
84.2711482048	flip	84.271146059
84.3044800758	flip	84.3044772148
84.3378221989	flip	84.3378190994
84.3711440563	flip	84.3711411953
84.4044790268	flip	84.4044761658
84.437828064	flip	84.4378261566
84.471157074	flip	84.471154213
84.5045061111	flip	84.5045042038
84.5378291607	flip	84.5378260612
84.5711591244	flip	84.571157217
84.6044771671	flip	84.6044740677
84.6378331184	flip	84.637830019
84.6711390018	flip	84.6711361408
84.7044620514	flip	84.7044591904
84.7045500278	imnumber	56
84.7045841217	imtype	1
84.7377941608	flip	84.7377910614
84.7711260319	flip	84.7711231709
84.8044581413	flip	84.8044550419
84.8046021461	dotcolorFix	y
84.8377840519	flip	84.8377811909
84.8711152077	flip	84.8711130619
84.9043850899	flip	84.9043831825
84.9377961159	flip	84.9377930164
84.9710941315	flip	84.9710922241
85.0044250488	flip	85.0044231415
85.0377891064	flip	85.0377860069
85.0710921288	flip	85.0710902214
85.1044552326	flip	85.1044521332
85.1377761364	flip	85.137773037
85.1711242199	flip	85.1711211205
85.2044591904	flip	85.2044560909
85.2046020031	dotcolorFix	b
85.2377810478	flip	85.2377781868
85.2711191177	flip	85.2711172104
85.3044512272	flip	85.3044481277
85.3377900124	flip	85.337788105
85.3711190224	flip	85.3711161613
85.4044470787	flip	85.4044442177
85.4377880096	flip	85.4377861023
85.4711101055	flip	85.4711070061
85.5044531822	flip	85.5044500828
85.537774086	flip	85.537771225
85.5711190701	flip	85.571116209
85.6044490337	flip	85.6044461727
85.6377990246	flip	85.6377961636
85.6711070538	flip	85.6711041927
85.7044501305	flip	85.7044482231
85.7045960426	dotcolorFix	r
85.7377722263	flip	85.7377691269
85.7711060047	flip	85.7711031437
85.8044540882	flip	85.8044521809
85.8377780914	flip	85.8377752304
85.8710870743	flip	85.8710842133
85.9043841362	flip	85.9043810368
85.9377801418	flip	85.9377770424
85.9711220264	flip	85.9711191654
86.0044500828	flip	86.0044472218
86.0377910137	flip	86.0377881527
86.0711050034	flip	86.0711021423
86.1044540405	flip	86.1044511795
86.1377642155	flip	86.137761116
86.1711230278	flip	86.1711201668
86.2044410706	flip	86.2044382095
86.2377820015	flip	86.2377791405
86.2710940838	flip	86.2710912228
86.3044462204	flip	86.304443121
86.3045880795	dotcolorFix	g
86.3377740383	flip	86.3377711773
86.3711102009	flip	86.3711071014
86.4044291973	flip	86.4044260979
86.4377741814	flip	86.4377710819
86.4711241722	flip	86.4711210728
86.5044441223	flip	86.5044410229
86.5377750397	flip	86.5377721786
86.5711090565	flip	86.5711061954
86.6044330597	flip	86.6044301987
86.6377680302	flip	86.6377661228
86.671118021	flip	86.67111516
86.7044401169	flip	86.7044370174
86.7377722263	flip	86.7377691269
86.7379162312	dotcolorFix	r
86.7710971832	flip	86.7710940838
86.8044421673	flip	86.8044390678
86.8377799988	flip	86.8377771378
86.8710930347	flip	86.8710901737
86.9043900967	flip	86.9043869972
86.9377651215	flip	86.937762022
86.9711050987	flip	86.9711019993
87.0044431686	flip	87.0044400692
87.0377771854	flip	87.037774086
87.0711011887	flip	87.0710990429
87.1044261456	flip	87.1044230461
87.104514122	imnumber	112
87.1045460701	imtype	1
87.1377620697	flip	87.1377601624
87.1711170673	flip	87.1711142063
87.2044420242	flip	87.2044391632
87.2377891541	flip	87.2377870083
87.2711031437	flip	87.2711000443
87.3044400215	flip	87.3044381142
87.3377830982	flip	87.3377799988
87.337927103	dotcolorFix	y
87.3710911274	flip	87.371088028
87.4044511318	flip	87.4044480324
87.4377810955	flip	87.4377782345
87.4711241722	flip	87.4711210728
87.5044372082	flip	87.5044350624
87.5377762318	flip	87.5377731323
87.571116209	flip	87.5711131096
87.6044280529	flip	87.6044251919
87.6377720833	flip	87.6377701759
87.67111516	flip	87.6711120605
87.7044491768	flip	87.7044460773
87.7377772331	flip	87.7377741337
87.7711071968	flip	87.7711040974
87.8044321537	flip	87.8044290543
87.8377640247	flip	87.8377611637
87.8711080551	flip	87.8711051941
87.8712501526	dotcolorFix	c
87.9043869972	flip	87.9043841362
87.9380471706	flip	87.9380440712
87.9711141586	flip	87.9711110592
88.0044522285	flip	88.0044491291
88.0377750397	flip	88.0377721786
88.0710911751	flip	88.0710880756
88.104432106	flip	88.1044290066
88.1377830505	flip	88.1377801895
88.1711061001	flip	88.1711030006
88.2044491768	flip	88.2044460773
88.2377691269	flip	88.2377672195
88.2710990906	flip	88.2710962296
88.271241188	dotcolorFix	r
88.3044462204	flip	88.304443121
88.3377590179	flip	88.3377561569
88.3711030483	flip	88.3711001873
88.4044260979	flip	88.4044241905
88.4377682209	flip	88.4377651215
88.4710941315	flip	88.471091032
88.5044350624	flip	88.5044322014
88.5377511978	flip	88.5377480984
88.5711131096	flip	88.5711100101
88.6044371128	flip	88.6044340134
88.6377620697	flip	88.6377592087
88.6711101532	flip	88.6711070538
88.7044172287	flip	88.7044141293
88.7377362251	flip	88.7377312183
88.771064043	flip	88.771061182
88.7712070942	dotcolorFix	c
88.8043811321	flip	88.8043780327
88.8377201557	flip	88.8377170563
88.8710680008	flip	88.8710651398
88.9043381214	flip	88.904335022
88.9376871586	flip	88.9376840591
88.9710080624	flip	88.971006155
89.0043420792	flip	89.0043401718
89.0376670361	flip	89.037664175
89.0710430145	flip	89.0710401535
89.1043410301	flip	89.1043381691
89.1377570629	flip	89.1377542019
89.1711091995	flip	89.1711061001
89.2044291496	flip	89.2044260502
89.2045722008	dotcolorFix	y
89.2426171303	flip	89.2426140308
89.271433115	flip	89.2714300156
89.3044371605	flip	89.3044340611
89.3377580643	flip	89.3377552032
89.3710970879	flip	89.3710951805
89.4044241905	flip	89.4044210911
89.4380991459	flip	89.4380960464
89.4711120129	flip	89.4711091518
89.5044231415	flip	89.504420042
89.5045111179	imnumber	52
89.5045471191	imtype	3
89.5377621651	flip	89.5377600193
89.5710861683	flip	89.5710830688
89.6044142246	flip	89.6044111252
89.6377501488	flip	89.6377470493
89.6710970402	flip	89.6710951328
89.7044172287	flip	89.7044141293
89.7377460003	flip	89.7377431393
89.7710740566	flip	89.7710711956
89.8044130802	flip	89.8044111729
89.8377380371	flip	89.8377351761
89.8378791809	dotcolorFix	b
89.8710851669	flip	89.8710820675
89.9043290615	flip	89.9043271542
89.9376511574	flip	89.9376480579
89.9709892273	flip	89.9709861279
90.0043160915	flip	90.0043132305
90.0376501083	flip	90.0376470089
90.0710191727	flip	90.0710160732
90.1043140888	flip	90.1043121815
90.1376411915	flip	90.137638092
90.1709740162	flip	90.1709711552
90.2044122219	flip	90.2044091225
90.2377340794	flip	90.2377312183
90.2710831165	flip	90.2710812092
90.3044061661	flip	90.3044030666
90.3377351761	flip	90.3377320766
90.3710911274	flip	90.371088028
90.3712360859	dotcolorFix	r
90.4044091702	flip	90.4044070244
90.4377300739	flip	90.4377272129
90.4710810184	flip	90.4710781574
90.5044062138	flip	90.504404068
90.5377340317	flip	90.5377311707
90.5710802078	flip	90.5710771084
90.6044201851	flip	90.6044170856
90.6377310753	flip	90.6377282143
90.6710870266	flip	90.6710841656
90.7043981552	flip	90.7043921947
90.7377240658	flip	90.7377212048
90.771073103	flip	90.7710700035
90.804377079	flip	90.804374218
90.8377401829	flip	90.8377370834
90.837883234	dotcolorFix	g
90.8710901737	flip	90.8710870743
90.9043152332	flip	90.9043130875
90.9376370907	flip	90.9376342297
90.9709630013	flip	90.9709601402
91.0042932034	flip	91.0042901039
91.037635088	flip	91.0376322269
91.0710241795	flip	91.07102108
91.104306221	flip	91.1043031216
91.1377341747	flip	91.1377310753
91.1710832119	flip	91.1710801125
91.204390049	flip	91.204387188
91.2425000668	flip	91.2424972057
91.2426431179	dotcolorFix	r
91.2713961601	flip	91.2713930607
91.304374218	flip	91.3043711185
91.3377342224	flip	91.3377320766
91.3710711002	flip	91.3710680008
91.4043900967	flip	91.4043869972
91.4377231598	flip	91.437721014
91.4710760117	flip	91.4710731506
91.5044031143	flip	91.5044000149
91.5377280712	flip	91.5377252102
91.5710701942	flip	91.5710680485
91.6043980122	flip	91.6043951511
91.6377210617	flip	91.6377182007
91.6710782051	flip	91.6710760593
91.7043981552	flip	91.7043950558
91.7376551628	flip	91.7376520634
91.7710771561	flip	91.7710740566
91.7712190151	dotcolorFix	y
91.8044002056	flip	91.8043971062
91.8377251625	flip	91.8377220631
91.8710680008	flip	91.8710651398
91.9043061733	flip	91.9043030739
91.9043941498	imnumber	51
91.9044291973	imtype	1
91.9376010895	flip	91.9375982285
91.9709751606	flip	91.9709720612
92.0043160915	flip	92.0043132305
92.0376391411	flip	92.0376360416
92.0710101128	flip	92.0710070133
92.1043131351	flip	92.1043100357
92.1376390457	flip	92.1376361847
92.171077013	flip	92.171074152
92.2043972015	flip	92.2043941021
92.2377250195	flip	92.2377221584
92.2710142136	flip	92.2710111141
92.2711570263	dotcolorFix	g
92.3043122292	flip	92.3043091297
92.3376572132	flip	92.3376541138
92.3710680008	flip	92.3710660934
92.4043970108	flip	92.4043941498
92.4377331734	flip	92.4377300739
92.4710690975	flip	92.4710659981
92.5043861866	flip	92.5043830872
92.5377471447	flip	92.5377440453
92.5710690022	flip	92.5710661411
92.6043980122	flip	92.6043951511
92.6377360821	flip	92.6377341747
92.6710751057	flip	92.6710720062
92.7043921947	flip	92.7043890953
92.7045350075	dotcolorFix	r
92.737719059	flip	92.737716198
92.7710721493	flip	92.7710690498
92.8043961525	flip	92.8043930531
92.837731123	flip	92.8377280235
92.8710780144	flip	92.8710751534
92.9043521881	flip	92.9043500423
92.9376401901	flip	92.9376370907
92.9709692001	flip	92.9709661007
93.0042960644	flip	93.0042932034
93.0376200676	flip	93.0376172066
93.0710060596	flip	93.0710031986
93.1043012142	flip	93.1042981148
93.1376390457	flip	93.1376361847
93.1709580421	flip	93.1709551811
93.2042942047	flip	93.2042911053
93.237716198	flip	93.2377130985
93.2710680962	flip	93.2710652351
93.3043801785	flip	93.304377079
93.3045232296	dotcolorFix	b
93.3377251625	flip	93.3377220631
93.3710591793	flip	93.3710570335
93.4043850899	flip	93.4043822289
93.4377100468	flip	93.4377071857
93.4710700512	flip	93.4710671902
93.5043900013	flip	93.5043871403
93.537717104	flip	93.5377140045
93.5710701942	flip	93.5710670948
93.604391098	flip	93.6043891907
93.637720108	flip	93.6377170086
93.6710720062	flip	93.6710691452
93.7043812275	flip	93.7043781281
93.7045240402	dotcolorFix	c
93.7377011776	flip	93.7376990318
93.7710621357	flip	93.7710590363
93.8043920994	flip	93.8043889999
93.8377070427	flip	93.8377051353
93.8710620403	flip	93.8710591793
93.9043550491	flip	93.9043531418
93.9376330376	flip	93.9376301765
93.970952034	flip	93.970949173
94.0042951107	flip	94.0042920113
94.0376241207	flip	94.0376210213
94.0710091591	flip	94.0710060596
94.1042881012	flip	94.1042850018
94.1376252174	flip	94.137622118
94.1709530354	flip	94.1709501743
94.2042891979	flip	94.2042860985
94.2044320107	dotcolorFix	b
94.2377221584	flip	94.237719059
94.271061182	flip	94.2710580826
94.3043811321	flip	94.3043780327
94.3044691086	imnumber	0
94.3045020103	imtype	1
94.3377180099	flip	94.3377151489
94.3710501194	flip	94.37104702
94.4043600559	flip	94.4043571949
94.4377071857	flip	94.4377040863
94.471047163	flip	94.4710440636
94.5043690205	flip	94.5043661594
94.5377011299	flip	94.5376980305
94.5710361004	flip	94.5710330009
94.6043651104	flip	94.604362011
94.6376972198	flip	94.6376941204
94.6710221767	flip	94.6710190773
94.7043681145	flip	94.7043631077
94.7376811504	flip	94.737678051
94.7710192204	flip	94.7710161209
94.8043520451	flip	94.804349184
94.8044950962	dotcolorFix	r
94.8376841545	flip	94.8376810551
94.871019125	flip	94.8710160255
94.9043672085	flip	94.904364109
94.9378941059	flip	94.9378910065
94.9709310532	flip	94.9709281921
95.0042760372	flip	95.0042731762
95.0375912189	flip	95.0375881195
95.0709710121	flip	95.0709681511
95.1042671204	flip	95.1042640209
95.1376101971	flip	95.1376070976
95.1709370613	flip	95.1709342003
95.2042691708	flip	95.204267025
95.2376880646	flip	95.2376852036
95.2710301876	flip	95.2710270882
95.2711741924	dotcolorFix	g
95.304361105	flip	95.3043580055
95.3376882076	flip	95.3376851082
95.3710272312	flip	95.3710241318
95.4043622017	flip	95.4043600559
95.4376881123	flip	95.4376862049
95.47103405	flip	95.471031189
95.5043570995	flip	95.5043540001
95.5376970768	flip	95.5376942158
95.5710191727	flip	95.5710170269
95.6043610573	flip	95.6043591499
95.6376922131	flip	95.6376891136
95.6710340977	flip	95.6710271835
95.7043612003	flip	95.7043550014
95.7047591209	dotcolorFix	y
95.737691164	flip	95.7376861572
95.7710340023	flip	95.7710292339
95.804377079	flip	95.8043730259
95.8377151489	flip	95.8377101421
95.8710360527	flip	95.8710310459
95.9043700695	flip	95.9043660164
95.9375731945	flip	95.9375691414
95.9709432125	flip	95.9709391594
96.0042710304	flip	96.0042672157
96.0375971794	flip	96.0375931263
96.0709681511	flip	96.0709650517
96.1042661667	flip	96.1042630672
