subj,timepoint,ch_type,min,max,ptp_ampl
prek_1951,pre,mag,-1.973965097044176e-12,1.2367753448992074e-12,3.210740441943383e-12
prek_1951,pre,mag,-1.6296919770973494e-12,1.5950382448238457e-12,3.224730221921195e-12
prek_1951,pre,mag,-2.3802260659870223e-12,1.2262989383623939e-12,3.606525004349416e-12
prek_1951,pre,mag,-1.6657803313540919e-12,1.4620994864525124e-12,3.1278798178066044e-12
prek_1951,pre,grad,-4.56148659374168e-11,6.403167821551817e-11,1.0964654415293497e-10
prek_1951,pre,grad,-5.2512355322305075e-11,5.566011695632383e-11,1.081724722786289e-10
prek_1951,pre,grad,-4.3634728561763284e-11,4.972707734960893e-11,9.336180591137222e-11
prek_1951,pre,grad,-4.661698456436841e-11,4.143868937217074e-11,8.805567393653914e-11
prek_1951,pre,grad,-5.03438390026599e-11,5.200309659177187e-11,1.0234693559443177e-10
prek_1951,pre,grad,-4.222721579173783e-11,5.378930110987734e-11,9.601651690161517e-11
prek_1951,pre,grad,-4.847800537249361e-11,3.8065507167673635e-11,8.654351254016725e-11
prek_1951,pre,grad,-6.013570396891409e-11,7.857730911885392e-11,1.38713013087768e-10
prek_1951,pre,grad,-6.002842865494563e-11,6.387430283985882e-11,1.2390273149480446e-10
prek_1951,pre,grad,-4.261056889769212e-11,5.0259382249666116e-11,9.286995114735823e-11
prek_1951,pre,grad,-5.132803579714997e-11,4.2557185280986045e-11,9.388522107813602e-11
prek_1951,pre,grad,-4.1078769735242676e-11,4.493853400205524e-11,8.601730373729792e-11
prek_1951,pre,grad,-4.9435115440444825e-11,5.473426763122709e-11,1.0416938307167192e-10
prek_1951,pre,grad,-4.072001233988565e-11,5.6356244022145205e-11,9.707625636203085e-11
prek_1951,pre,grad,-4.702266013537013e-11,3.423716712964336e-11,8.125982726501349e-11
prek_1951,pre,grad,-5.10424512839513e-11,3.6391560493869243e-11,8.743401177782055e-11
prek_1951,pre,grad,-4.521896691335712e-11,4.642606311874544e-11,9.164503003210256e-11
prek_1951,pre,grad,-4.298660012296295e-11,3.959917078999957e-11,8.258577091296252e-11
prek_1951,pre,grad,-4.637760405234965e-11,4.102636085303663e-11,8.740396490538628e-11
prek_1951,pre,grad,-3.602371067211404e-11,4.380664760345854e-11,7.983035827557257e-11
prek_1951,pre,grad,-4.403011012309537e-11,4.143444277532263e-11,8.5464552898418e-11
prek_1951,pre,grad,-4.376390927135097e-11,4.972150805918927e-11,9.348541733054025e-11
prek_1951,pre,grad,-4.6578084224868e-11,4.5398147266255936e-11,9.197623149112394e-11
prek_1951,pre,grad,-5.363816704393803e-11,4.3682016140875804e-11,9.732018318481383e-11
prek_1951,pre,grad,-9.559623398302304e-11,8.365534460860029e-11,1.7925157859162335e-10
prek_1951,pre,grad,-4.350403740179995e-11,4.500236608378571e-11,8.850640348558566e-11
prek_1951,pre,grad,-4.474755204158439e-11,4.2797013521686306e-11,8.754456556327069e-11
prek_1951,pre,grad,-4.960003357931327e-11,4.752007523022833e-11,9.71201088095416e-11
prek_1951,pre,grad,-4.75557096503993e-11,8.348255073175187e-11,1.3103826038215116e-10
prek_1951,pre,grad,-5.0870589757671965e-11,4.3630578717708984e-11,9.450116847538094e-11
prek_1951,pre,grad,-4.498254960950907e-11,5.346210426341243e-11,9.844465387292149e-11
prek_1951,pre,grad,-4.646883483995854e-11,5.909593250177978e-11,1.0556476734173831e-10
prek_1951,pre,grad,-4.4914646489956587e-11,5.260915843497511e-11,9.752380492493169e-11
prek_1951,pre,grad,-4.3395835317219745e-11,6.13999617602595e-11,1.0479579707747925e-10
prek_1951,pre,grad,-8.432995748953682e-11,6.744041006196134e-11,1.5177036755149816e-10
prek_1951,pre,grad,-5.2503238738742204e-11,4.244672515077533e-11,9.494996388951754e-11
prek_1951,pre,grad,-3.587000984937084e-11,5.93419386118571e-11,9.521194846122794e-11
prek_1951,pre,grad,-4.970546606765108e-11,4.947140977717904e-11,9.917687584483011e-11
prek_1951,pre,grad,-4.953859861869642e-11,4.93868712873683e-11,9.892546990606472e-11
prek_1951,pre,grad,-5.656493583189254e-11,4.565955368577318e-11,1.0222448951766572e-10
prek_1951,pre,grad,-6.980568972167263e-11,6.264238391011051e-11,1.3244807363178314e-10
prek_1951,pre,grad,-3.829625511593005e-11,4.496516982569383e-11,8.326142494162388e-11
prek_1951,pre,grad,-4.280234989376596e-11,4.266316852124244e-11,8.54655184150084e-11
prek_1951,pre,grad,-4.2788738302820253e-11,4.9603626357927004e-11,9.239236466074726e-11
prek_1951,pre,grad,-5.5206490564226454e-11,4.330567612590906e-11,9.851216669013551e-11
prek_1951,pre,grad,-4.354130332658972e-11,5.241526790912623e-11,9.595657123571595e-11
prek_1951,pre,grad,-4.0906895975636166e-11,4.248486588123925e-11,8.339176185687543e-11
prek_1951,pre,grad,-3.5161590684637604e-11,4.8137360473469105e-11,8.329895115810672e-11
prek_1951,pre,grad,-4.706943031704191e-11,4.6937386261356644e-11,9.400681657839855e-11
prek_1951,pre,grad,-3.893296057583276e-11,4.1073018812985544e-11,8.00059793888183e-11
prek_1951,pre,grad,-4.201842417904792e-11,4.8268251375361195e-11,9.028667555440911e-11
prek_1951,pre,grad,-6.001417848377907e-11,5.527959970080939e-11,1.1529377818458845e-10
prek_1951,pre,grad,-5.393854674066018e-11,6.213335502195863e-11,1.1607190176261882e-10
prek_1951,pre,grad,-4.3950786752181105e-11,4.1305652465398297e-11,8.525643921757941e-11
prek_1951,pre,grad,-5.103941849219054e-11,4.596241216907569e-11,9.700183066126624e-11
prek_1951,pre,grad,-5.2096775859797927e-11,6.330229252156447e-11,1.1539906838136241e-10
prek_1951,pre,grad,-4.722608531838683e-11,3.789455059753152e-11,8.512063591591835e-11
prek_1951,pre,grad,-4.492071815189134e-11,5.078066054234196e-11,9.57013786942333e-11
prek_1951,pre,grad,-5.317556940491889e-11,5.5267625784584455e-11,1.0844319518950335e-10
prek_1951,pre,grad,-6.436379058008242e-11,5.5240681121301895e-11,1.196044717013843e-10
prek_1951,pre,grad,-5.587385715434652e-11,4.560943288302797e-11,1.014832900373745e-10
prek_1951,pre,grad,-6.163120925517837e-11,5.1491809864355026e-11,1.131230191195334e-10
prek_1951,pre,grad,-5.4190836409892686e-11,5.070401271696438e-11,1.0489484912685707e-10
prek_1951,pre,grad,-4.249448530447216e-11,4.6344642302931495e-11,8.883912760740365e-11
prek_1951,pre,grad,-5.411299918949471e-11,4.2671431565489914e-11,9.678443075498462e-11
prek_1951,pre,grad,-5.320344010600813e-11,6.675267320692921e-11,1.1995611331293733e-10
prek_1951,pre,grad,-4.8423335477220786e-11,5.922868789815123e-11,1.0765202337537202e-10
prek_1951,pre,grad,-5.416167594807378e-11,3.991619767349946e-11,9.407787362157325e-11
prek_1951,pre,grad,-4.128939553717464e-11,3.419879640235767e-11,7.54881919395323e-11
prek_1951,pre,grad,-3.629080440736539e-11,5.599366394377845e-11,9.228446835114384e-11
prek_1951,pre,grad,-4.1366893717260663e-11,4.933470138925827e-11,9.070159510651893e-11
prek_1951,pre,grad,-4.1163477943245524e-11,4.527005617552606e-11,8.643353411877158e-11
prek_1951,pre,grad,-5.585279072848064e-11,5.3241039017167527e-11,1.0909382974564817e-10
prek_1951,pre,grad,-5.4135717965119464e-11,5.16239537553542e-11,1.0575967172047367e-10
prek_1951,pre,grad,-5.6193420541918536e-11,4.7750938210914605e-11,1.0394435875283314e-10
prek_1951,pre,grad,-5.750954494566853e-11,4.840055268059304e-11,1.0591009762626157e-10
prek_1951,pre,grad,-5.5969613027295666e-11,4.5882341192732186e-11,1.0185195422002785e-10
prek_1951,pre,grad,-5.14631944559701e-11,4.0913815221088216e-11,9.237700967705831e-11
prek_1951,pre,grad,-4.0013836122351274e-11,5.649720212179783e-11,9.651103824414911e-11
prek_1951,pre,grad,-5.1649027636971934e-11,4.634842581487264e-11,9.799745345184457e-11
prek_1951,pre,grad,-4.924312254923432e-11,5.567700019688869e-11,1.04920122746123e-10
prek_1951,pre,grad,-6.257267057877503e-11,4.791272363496641e-11,1.1048539421374144e-10
prek_1951,pre,grad,-5.395961323869359e-11,5.147802579053669e-11,1.0543763902923028e-10
prek_1951,pre,grad,-4.760269472513525e-11,3.0137868106746833e-11,7.774056283188208e-11
prek_1951,pre,grad,-4.7679478463635457e-11,4.750432375000629e-11,9.518380221364174e-11
prek_1951,pre,grad,-4.624026006520969e-11,4.46275062285037e-11,9.086776629371339e-11
prek_1951,pre,grad,-4.349726938158326e-11,4.6909352052917494e-11,9.040662143450076e-11
prek_1951,pre,grad,-4.189122910446006e-11,3.7840034957177114e-11,7.973126406163718e-11
prek_1951,pre,grad,-4.43163483269297e-11,3.2725538591725276e-11,7.704188691865498e-11
prek_1951,pre,grad,-4.469614800120334e-11,4.981042024249014e-11,9.450656824369348e-11
prek_1951,pre,grad,-7.733406981147867e-11,4.6840292603808705e-11,1.2417436241528736e-10
prek_1951,pre,grad,-5.455021408855176e-11,7.78572337459569e-11,1.3240744783450865e-10
prek_1951,pre,grad,-4.52626192823524e-11,4.22378458802673e-11,8.75004651626197e-11
prek_1951,pre,grad,-4.141473831747632e-11,4.8311882669496045e-11,8.972662098697236e-11
prek_1951,pre,grad,-4.2078969211975014e-11,3.94679197194839e-11,8.154688893145891e-11
prek_1951,pre,grad,-6.730786061629906e-11,5.843979526263987e-11,1.2574765587893893e-10
prek_1951,pre,grad,-4.1670075975079325e-11,4.193003568900768e-11,8.360011166408701e-11
prek_1951,pre,grad,-5.116663485188029e-11,4.0412946730444735e-11,9.157958158232502e-11
prek_1951,pre,grad,-4.515482902993489e-11,5.892899857682216e-11,1.0408382760675705e-10
prek_1951,pre,grad,-4.6755203383609454e-11,4.38108548276072e-11,9.056605821121666e-11
prek_1964,pre,mag,-1.827763893974781e-12,1.1673438051696782e-12,2.9951076991444594e-12
prek_1964,pre,mag,-1.1907799114279354e-12,1.2483066699887036e-12,2.439086581416639e-12
prek_1964,pre,mag,-1.6925865258861507e-12,1.5490611635749912e-12,3.2416476894611417e-12
prek_1964,pre,mag,-1.6200571049171216e-12,1.8189488937781954e-12,3.439005998695317e-12
prek_1964,pre,mag,-1.6890459382873387e-12,1.1142752875570499e-12,2.8033212258443888e-12
prek_1964,pre,mag,-1.6430656151759483e-12,1.2946470269824735e-12,2.937712642158422e-12
prek_1964,pre,mag,-1.9411074917441496e-12,1.1641877784970915e-12,3.105295270241241e-12
prek_1964,pre,mag,-1.0807469591539846e-12,1.2529416529079173e-12,2.333688612061902e-12
prek_1964,pre,mag,-1.110967194910923e-12,1.3244706779518642e-12,2.4354378728627874e-12
prek_1964,pre,mag,-1.2808587514572462e-12,1.1515184149008382e-12,2.4323771663580844e-12
prek_1964,pre,mag,-1.620066667785046e-12,1.2805894681928626e-12,2.9006561359779086e-12
prek_1964,pre,mag,-9.196938377680692e-13,2.0789838294108605e-12,2.99867766717893e-12
prek_1964,pre,mag,-1.1301358407595683e-12,1.2471290673003448e-12,2.3772649080599133e-12
prek_1964,pre,mag,-1.4293569319889424e-12,1.3633667428456693e-12,2.792723674834612e-12
prek_1964,pre,mag,-1.2575546606693858e-12,1.475029723421924e-12,2.73258438409131e-12
prek_1964,pre,mag,-1.4411388120081904e-12,1.5288153177020723e-12,2.9699541297102627e-12
prek_1964,pre,mag,-1.3834847261227163e-12,1.7596842241351696e-12,3.143168950257886e-12
prek_1964,pre,mag,-1.2969056850968577e-12,1.4548870565628768e-12,2.7517927416597345e-12
prek_1964,pre,mag,-1.759279846178453e-12,1.7325674176723703e-12,3.4918472638508234e-12
prek_1964,pre,mag,-2.007924344252305e-12,1.218645416984902e-12,3.226569761237207e-12
prek_1964,pre,mag,-1.4621991133421711e-12,1.4941182474283148e-12,2.956317360770486e-12
prek_1964,pre,mag,-1.2833984825459643e-12,1.9080978192037414e-12,3.1914963017497057e-12
prek_1964,pre,mag,-1.2406021811487007e-12,1.1534904379122312e-12,2.394092619060932e-12
prek_1964,pre,mag,-1.1325373866556542e-12,1.5472135243126778e-12,2.679750910968332e-12
prek_1964,pre,mag,-1.286049183617911e-12,1.5744598864893223e-12,2.8605090701072333e-12
prek_1964,pre,mag,-1.2827438658761367e-12,1.4182909899681874e-12,2.701034855844324e-12
prek_1964,pre,mag,-1.1022838292545478e-12,1.1998751441038416e-12,2.302158973358389e-12
prek_1964,pre,mag,-1.0859765518677308e-12,1.4193876985348656e-12,2.5053642504025964e-12
prek_1964,pre,mag,-1.5194349241041906e-12,1.1985925897416172e-12,2.718027513845808e-12
prek_1964,pre,mag,-1.113200940399176e-12,1.5975066479203957e-12,2.7107075883195717e-12
prek_1964,pre,mag,-1.6742213258657033e-12,1.0334088930866437e-12,2.707630218952347e-12
prek_1964,pre,mag,-1.200756009375778e-12,1.234736540495304e-12,2.435492549871082e-12
prek_1964,pre,mag,-1.1146977897847959e-12,1.7913496580283685e-12,2.9060474478131645e-12
prek_1964,pre,mag,-1.6507266910093312e-12,1.7213773211289766e-12,3.3721040121383076e-12
prek_1964,pre,mag,-1.483696356709117e-12,1.9896120478391494e-12,3.4733084045482665e-12
prek_1964,pre,mag,-1.5664356080812485e-12,1.936088639837329e-12,3.5025242479185776e-12
prek_1964,pre,mag,-1.855420810769163e-12,2.4166086838186357e-12,4.272029494587799e-12
prek_1964,pre,mag,-2.0198599744187996e-12,1.2376654675763884e-12,3.257525441995188e-12
prek_1964,pre,mag,-1.1507078756073796e-12,1.9962905383373625e-12,3.146998413944742e-12
prek_1964,pre,mag,-2.651122136964812e-12,1.5963383734367081e-12,4.24746051040152e-12
prek_1964,pre,mag,-2.2771948591006697e-12,1.2690997099648016e-12,3.546294569065471e-12
prek_1964,pre,mag,-2.219682524167565e-12,1.0182385058214322e-12,3.237921029988997e-12
prek_1964,pre,mag,-1.2750461623189334e-12,1.7278289467698772e-12,3.0028751090888108e-12
prek_1964,pre,mag,-1.367218250099825e-12,1.4566432409243876e-12,2.8238614910242124e-12
prek_1964,pre,mag,-1.3164747824873058e-12,1.7629385723660402e-12,3.079413354853346e-12
prek_1964,pre,mag,-1.9954714394987016e-12,1.3035053796776047e-12,3.2989768191763063e-12
prek_1964,pre,mag,-1.1848606008247764e-12,1.2794788811808115e-12,2.4643394820055878e-12
prek_1964,pre,mag,-9.591858255303446e-13,1.6316933825970711e-12,2.5908792081274158e-12
prek_1964,pre,mag,-1.0478040574949966e-12,1.7185190279929162e-12,2.7663230854879127e-12
prek_1964,pre,mag,-1.1841490750281405e-12,1.727756615477052e-12,2.9119056905051926e-12
prek_1964,pre,mag,-1.6780467705059664e-12,1.2666487312395622e-12,2.9446955017455284e-12
prek_1964,pre,mag,-1.4266317416683539e-12,1.5624431338331477e-12,2.9890748755015016e-12
prek_1964,pre,mag,-1.537888646368411e-12,1.4286989993789493e-12,2.9665876457473603e-12
prek_1964,pre,mag,-1.641478313094992e-12,1.7939257104863271e-12,3.4354040235813194e-12
prek_1964,pre,mag,-2.0835713121821216e-12,1.6190996654012013e-12,3.702670977583323e-12
prek_1964,pre,mag,-2.1321822848408377e-12,1.3604109779531487e-12,3.4925932627939864e-12
prek_1964,pre,mag,-9.286726274067509e-13,1.698608009116432e-12,2.627280636523183e-12
prek_1964,pre,mag,-1.3290354938389732e-12,1.243853209329691e-12,2.572888703168664e-12
prek_1964,pre,mag,-1.1794570254058937e-12,1.1521549110565594e-12,2.3316119364624533e-12
prek_1964,pre,mag,-1.0416652819835184e-12,1.2518047669198279e-12,2.2934700489033463e-12
prek_1964,pre,mag,-1.3267108277116846e-12,2.3102258152038486e-12,3.636936642915533e-12
prek_1964,pre,mag,-1.4092838198964358e-12,1.5783846566396369e-12,2.9876684765360726e-12
prek_1964,pre,mag,-1.8254694576288485e-12,1.3149504036697008e-12,3.1404198612985492e-12
prek_1964,pre,mag,-1.5056983864388727e-12,1.580021625053635e-12,3.0857200114925077e-12
prek_1964,pre,mag,-1.4842632943309224e-12,1.0342285319507236e-12,2.518491826281646e-12
prek_1964,pre,mag,-1.3782507232777968e-12,1.4829114968185513e-12,2.861162220096348e-12
prek_1964,pre,mag,-1.7057638367049932e-12,1.4793360532203547e-12,3.185099889925348e-12
prek_1964,pre,mag,-2.346927216999375e-12,1.3943037532992763e-12,3.7412309702986515e-12
prek_1964,pre,mag,-1.1144293608754219e-12,1.927418454646908e-12,3.0418478155223297e-12
prek_1964,pre,mag,-1.8908282506398756e-12,1.7695919235206317e-12,3.660420174160507e-12
prek_1964,pre,mag,-1.3766088197960465e-12,1.5206196947262838e-12,2.8972285145223303e-12
prek_1964,pre,mag,-3.0484242133699235e-12,2.102708414461613e-12,5.151132627831536e-12
prek_1964,pre,mag,-1.1370489906462226e-12,1.067132789959582e-12,2.2041817806058044e-12
prek_1964,pre,mag,-1.6220628270792397e-12,1.90543678594262e-12,3.5274996130218595e-12
prek_1964,pre,mag,-1.094998607007878e-12,1.483015907314719e-12,2.5780145143225968e-12
prek_1964,pre,mag,-1.65326079641436e-12,9.988676696910068e-13,2.6521284661053667e-12
prek_1964,pre,mag,-1.3196887198752119e-12,1.5353200004502536e-12,2.8550087203254655e-12
prek_1964,pre,mag,-1.4177036949798094e-12,2.122246669425857e-12,3.5399503644056665e-12
prek_1964,pre,mag,-2.095240744982772e-12,1.5125019566546454e-12,3.607742701637417e-12
prek_1964,pre,mag,-1.5773544173017276e-12,1.4427222505446203e-12,3.0200766678463477e-12
prek_1964,pre,mag,-1.2400609158945531e-12,1.0842448169933525e-12,2.3243057328879056e-12
prek_1964,pre,mag,-1.113074243042676e-12,1.4253547407427587e-12,2.5384289837854347e-12
prek_1964,pre,mag,-1.2785539034503978e-12,1.5819770664207038e-12,2.8605309698711016e-12
prek_1964,pre,mag,-1.5114643162834625e-12,1.5588126287667448e-12,3.0702769450502073e-12
prek_1964,pre,mag,-1.3782288275691479e-12,1.5985433605546682e-12,2.976772188123816e-12
prek_1964,pre,mag,-2.224022628360165e-12,1.8548913518947537e-12,4.078913980254919e-12
prek_1964,pre,mag,-1.3066375621315702e-12,1.5110949426964645e-12,2.8177325048280345e-12
prek_1964,pre,mag,-1.4832893525996078e-12,1.6868195181630315e-12,3.170108870762639e-12
prek_1964,pre,mag,-1.0732871429322594e-12,1.2486293879201718e-12,2.321916530852431e-12
prek_1964,pre,mag,-1.385108121487324e-12,1.4413752284588411e-12,2.8264833499461652e-12
prek_1964,pre,mag,-1.3501662900705114e-12,1.871699623840927e-12,3.2218659139114383e-12
prek_1964,pre,mag,-2.689259702663987e-12,1.7774032199940182e-12,4.466662922658005e-12
prek_1964,pre,mag,-1.8425559575262287e-12,1.432032459755388e-12,3.274588417281617e-12
prek_1964,pre,mag,-1.3649759410614938e-12,1.356558231723123e-12,2.721534172784617e-12
prek_1964,pre,mag,-1.665000554470619e-12,1.577025299112387e-12,3.242025853583006e-12
prek_1964,pre,mag,-1.866191407677562e-12,2.035612876477309e-12,3.901804284154871e-12
prek_1964,pre,mag,-1.2810158292577314e-12,1.791165356399933e-12,3.0721811856576642e-12
prek_1964,pre,mag,-1.0736923742679246e-12,2.161374987906226e-12,3.23506736217415e-12
prek_1964,pre,mag,-1.22506303865654e-12,1.5984557601707123e-12,2.8235187988272524e-12
prek_1964,pre,mag,-1.6521680969755552e-12,1.8103020018694656e-12,3.4624700988450207e-12
prek_1964,pre,grad,-3.7580147919149734e-11,3.933053638289924e-11,7.691068430204897e-11
prek_1964,pre,grad,-3.221544454109884e-11,4.4868981187733444e-11,7.708442572883228e-11
prek_1964,pre,grad,-4.0558417582463536e-11,4.615109062370169e-11,8.670950820616523e-11
prek_1964,pre,grad,-4.4550779954630586e-11,3.304318291991176e-11,7.759396287454235e-11
prek_1964,pre,grad,-5.368152898615406e-11,4.544671838281059e-11,9.912824736896465e-11
prek_1964,pre,grad,-3.594354283276965e-11,3.785855585104329e-11,7.380209868381295e-11
prek_1964,pre,grad,-3.561975406690967e-11,4.091873080474174e-11,7.653848487165141e-11
prek_1964,pre,grad,-3.4420863509820295e-11,3.755225599123466e-11,7.197311950105495e-11
prek_1964,pre,grad,-3.3222051593959014e-11,3.814915271343052e-11,7.137120430738954e-11
prek_1964,pre,grad,-3.210562908534142e-11,3.0376310227436966e-11,6.248193931277838e-11
prek_1964,pre,grad,-5.079814014625177e-11,4.2561906996796506e-11,9.336004714304828e-11
prek_1964,pre,grad,-5.0654564149096345e-11,4.427580133216939e-11,9.493036548126573e-11
prek_1964,pre,grad,-3.3266064240514054e-11,3.724875887556618e-11,7.051482311608024e-11
prek_1964,pre,grad,-3.697743064020599e-11,4.2107496806706056e-11,7.908492744691204e-11
prek_1964,pre,grad,-3.4143869104296504e-11,3.805456527238227e-11,7.219843437667877e-11
prek_1964,pre,grad,-3.87331068740043e-11,4.663244533810616e-11,8.536555221211046e-11
prek_1964,pre,grad,-4.6772873683514205e-11,4.708722483336651e-11,9.386009851688072e-11
prek_1964,pre,grad,-4.319093327325022e-11,3.53995666246475e-11,7.859049989789772e-11
prek_1964,pre,grad,-3.9657457899491935e-11,4.194998822429993e-11,8.160744612379187e-11
prek_1964,pre,grad,-3.598480716915913e-11,3.788290650009656e-11,7.38677136692557e-11
prek_1964,pre,grad,-3.785754190499954e-11,3.656858578188513e-11,7.442612768688467e-11
prek_1964,pre,grad,-3.7083501640935276e-11,4.040716864624006e-11,7.749067028717534e-11
prek_1964,pre,grad,-3.2734298190241523e-11,3.8247339130488684e-11,7.098163732073021e-11
prek_1964,pre,grad,-4.1141581847589434e-11,3.4301804424053955e-11,7.544338627164339e-11
prek_1964,pre,grad,-4.993424052770423e-11,3.346011232825788e-11,8.339435285596212e-11
prek_1964,pre,grad,-3.417665845827838e-11,2.7864306605973423e-11,6.20409650642518e-11
prek_1964,pre,grad,-3.088208824254505e-11,3.191119352662731e-11,6.279328176917236e-11
prek_1964,pre,grad,-3.361353466424616e-11,3.4412464148050274e-11,6.802599881229643e-11
prek_1964,pre,grad,-4.2972274333886745e-11,3.433316201624698e-11,7.730543635013373e-11
prek_1964,pre,grad,-4.5793005196309224e-11,3.68189353617701e-11,8.261194055807932e-11
prek_1964,pre,grad,-3.263522800825191e-11,3.307414709663755e-11,6.570937510488945e-11
prek_1964,pre,grad,-3.9446220530076445e-11,3.534944593542762e-11,7.479566646550407e-11
prek_1964,pre,grad,-3.5695490794627925e-11,3.998921918892068e-11,7.56847099835486e-11
prek_1964,pre,grad,-3.8796630306860437e-11,4.23405209037964e-11,8.113715121065684e-11
prek_1964,pre,grad,-4.4075345652148167e-11,4.583367028330365e-11,8.990901593545182e-11
prek_1964,pre,grad,-4.8430972122993744e-11,4.967906339605051e-11,9.811003551904425e-11
prek_1964,pre,grad,-5.480160180202186e-11,4.490118022862489e-11,9.970278203064675e-11
prek_1964,pre,grad,-4.851626112480243e-11,4.8631763870596726e-11,9.714802499539916e-11
prek_1964,pre,grad,-5.830315345153047e-11,4.5707758487297263e-11,1.0401091193882774e-10
prek_1964,pre,grad,-7.3519050392444e-11,5.714797587332061e-11,1.306670262657646e-10
prek_1964,pre,grad,-4.4017706256245995e-11,6.282387670504168e-11,1.0684158296128767e-10
prek_1964,pre,grad,-6.254584102612583e-11,3.684462079418396e-11,9.93904618203098e-11
prek_1964,pre,grad,-4.5007178801169764e-11,4.573245110472877e-11,9.073962990589853e-11
prek_1964,pre,grad,-4.270304658336446e-11,3.913318004516313e-11,8.183622662852758e-11
prek_1964,pre,grad,-4.762860409317294e-11,3.409670553166607e-11,8.172530962483901e-11
prek_1964,pre,grad,-4.528651287635981e-11,3.967559745465125e-11,8.496211033101106e-11
prek_1964,pre,grad,-3.368112307026304e-11,3.455633996619706e-11,6.82374630364601e-11
prek_1964,pre,grad,-3.466116098420257e-11,4.032239701309731e-11,7.498355799729988e-11
prek_1964,pre,grad,-4.310565629760673e-11,3.661822232186927e-11,7.9723878619476e-11
prek_1964,pre,grad,-3.981861671683562e-11,3.375918421968563e-11,7.357780093652124e-11
prek_1964,pre,grad,-3.915817231539072e-11,4.082800551015969e-11,7.99861778255504e-11
prek_1964,pre,grad,-2.924023775753795e-11,4.460922738886074e-11,7.384946514639869e-11
prek_1964,pre,grad,-3.474441317918797e-11,3.4239966923759697e-11,6.898438010294767e-11
prek_1964,pre,grad,-4.189980388969631e-11,3.911678688854747e-11,8.101659077824378e-11
prek_1964,pre,grad,-5.0317463576343316e-11,4.8537385178562184e-11,9.88548487549055e-11
prek_1964,pre,grad,-4.1726780058079786e-11,5.12907517475229e-11,9.301753180560268e-11
prek_1964,pre,grad,-4.5021014339233264e-11,4.1890027384392956e-11,8.691104172362622e-11
prek_1964,pre,grad,-3.370886057725665e-11,3.288670046638525e-11,6.659556104364189e-11
prek_1964,pre,grad,-3.392030372442522e-11,3.56031188605126e-11,6.952342258493782e-11
prek_1964,pre,grad,-3.254571652300561e-11,3.2706466757233494e-11,6.52521832802391e-11
prek_1964,pre,grad,-4.3406093190183203e-11,4.094787885995019e-11,8.435397205013339e-11
prek_1964,pre,grad,-4.052587659411894e-11,4.123909615042225e-11,8.17649727445412e-11
prek_1964,pre,grad,-3.209627026284271e-11,4.105583266885161e-11,7.315210293169433e-11
prek_1964,pre,grad,-3.449730524964193e-11,4.3783628778581984e-11,7.828093402822392e-11
prek_1964,pre,grad,-3.2524229271900975e-11,3.17706744715491e-11,6.429490374345007e-11
prek_1964,pre,grad,-4.144512434267231e-11,4.5036033206388275e-11,8.648115754906058e-11
prek_1964,pre,grad,-3.887446438500472e-11,3.7732193090276154e-11,7.660665747528088e-11
prek_1964,pre,grad,-4.3852757779960934e-11,5.632091522873989e-11,1.0017367300870082e-10
prek_1964,pre,grad,-3.8310568898315347e-11,3.5743976963655706e-11,7.405454586197105e-11
prek_1964,pre,grad,-4.2572991251968516e-11,3.823052520385865e-11,8.080351645582716e-11
prek_1964,pre,grad,-5.007604324429237e-11,4.041526525529349e-11,9.049130849958586e-11
prek_1964,pre,grad,-6.34527304520192e-11,5.970823572399036e-11,1.2316096617600958e-10
prek_1964,pre,grad,-3.842204891620836e-11,2.929627586494697e-11,6.771832478115533e-11
prek_1964,pre,grad,-4.43590019541982e-11,5.653495833664707e-11,1.0089396029084527e-10
prek_1964,pre,grad,-3.985546802847194e-11,4.0750359193030495e-11,8.060582722150243e-11
prek_1964,pre,grad,-3.3202101953962524e-11,3.631958623922053e-11,6.952168819318304e-11
prek_1964,pre,grad,-4.085109999417719e-11,4.510486562810424e-11,8.595596562228143e-11
prek_1964,pre,grad,-5.607603522825558e-11,4.816376016766371e-11,1.0423979539591928e-10
prek_1964,pre,grad,-4.04728561330377e-11,5.6797412061783735e-11,9.727026819482143e-11
prek_1964,pre,grad,-3.545783572155753e-11,4.44325653521416e-11,7.989040107369913e-11
prek_1964,pre,grad,-4.52809950687476e-11,2.916340550483674e-11,7.444440057358434e-11
prek_1964,pre,grad,-4.597741901673506e-11,3.364119354458753e-11,7.96186125613226e-11
prek_1964,pre,grad,-3.3762801152508527e-11,3.749908107495252e-11,7.126188222746105e-11
prek_1964,pre,grad,-3.417993339266627e-11,4.9104340862172067e-11,8.328427425483834e-11
prek_1964,pre,grad,-4.644342484550825e-11,3.716589725274754e-11,8.360932209825579e-11
prek_1964,pre,grad,-5.037665256030931e-11,5.3319184847878045e-11,1.0369583740818735e-10
prek_1964,pre,grad,-4.594318892212632e-11,4.430720741311095e-11,9.025039633523727e-11
prek_1964,pre,grad,-5.080395770407079e-11,4.2040849759150574e-11,9.284480746322136e-11
prek_1964,pre,grad,-3.318631720630488e-11,2.7840379802423766e-11,6.102669700872864e-11
prek_1964,pre,grad,-3.3743438764788976e-11,3.5579170860946604e-11,6.932260962573559e-11
prek_1964,pre,grad,-4.031860751640711e-11,4.208187192102688e-11,8.240047943743399e-11
